customer_id,recency,frequency,monetary,average_order_value,first_purchase_date,customer_tenure_days,purchase_frequency_per_day
13954,2,2,439.92,219.96,2011-09-30 10:52:00,71,0.028169014084507043
13955,154,3,544.0699999999999,181.35666666666665,2010-11-29 17:35:00,375,0.008
13956,5,5,1019.27,203.85399999999998,2011-03-13 12:51:00,271,0.01845018450184502
13957,418,3,458.25,152.75,2010-02-19 10:32:00,659,0.004552352048558422
13958,380,8,4709.2300000000005,588.6537500000001,2009-12-05 13:12:00,734,0.010899182561307902
13959,79,6,1064.77,177.46166666666667,2010-07-16 15:11:00,511,0.011741682974559686
13960,21,2,230.22,115.11,2011-09-29 12:39:00,72,0.027777777777777776
13961,392,1,538.4,538.4,2010-11-12 14:40:00,392,0.002551020408163265
13962,22,3,362.8,120.93333333333334,2010-09-30 10:35:00,436,0.006880733944954129
13963,308,17,2860.57,168.26882352941178,2010-04-21 16:20:00,597,0.02847571189279732
13964,387,2,438.9,219.45,2010-10-05 12:38:00,431,0.004640371229698376
13965,477,3,996.61,332.2033333333333,2010-01-05 15:21:00,703,0.004267425320056899
13966,435,1,384.26,384.26,2010-09-30 13:08:00,435,0.0022988505747126436
13967,146,2,166.3,83.15,2010-11-08 13:24:00,396,0.005050505050505051
13968,423,1,123.66,123.66,2010-10-12 13:22:00,423,0.002364066193853428
13969,7,35,12973.460000000001,370.67028571428574,2010-03-25 13:15:00,624,0.05608974358974359
13970,386,2,846.55,423.275,2010-09-28 11:53:00,438,0.0045662100456621
13971,19,14,4667.57,333.3978571428571,2010-01-26 09:51:00,683,0.020497803806734993
13972,71,2,190.25,95.125,2011-05-22 11:34:00,202,0.009900990099009901
13973,287,1,264.7,264.7,2011-02-25 15:21:00,287,0.003484320557491289
13974,49,2,677.72,338.86,2010-05-06 17:55:00,582,0.003436426116838488
13975,31,12,5256.4,438.0333333333333,2010-02-02 13:13:00,675,0.017777777777777778
13976,207,4,1192.3600000000001,298.09000000000003,2010-02-09 13:08:00,668,0.005988023952095809
13977,411,1,519.8100000000001,519.8100000000001,2010-10-24 14:08:00,411,0.0024330900243309003
13978,15,2,196.79,98.395,2011-10-25 15:04:00,45,0.044444444444444446
13979,73,7,3379.93,482.84714285714284,2009-12-03 10:02:00,737,0.009497964721845319
13980,60,5,768.8199999999999,153.76399999999998,2010-02-21 14:18:00,656,0.007621951219512195
13981,416,1,331.14,331.14,2010-10-20 10:03:00,416,0.002403846153846154
13982,39,9,3954.29,439.36555555555555,2010-01-20 14:04:00,688,0.01308139534883721
13983,30,21,6753.89,321.61380952380955,2009-12-09 13:53:00,730,0.028767123287671233
13984,27,12,1893.8,157.81666666666666,2009-12-07 11:51:00,733,0.01637107776261937
13985,4,22,10020.86,455.49363636363637,2010-02-09 13:56:00,668,0.03293413173652695
13986,17,1,320.46,320.46,2011-11-22 15:00:00,17,0.058823529411764705
13987,380,2,682.54,341.27,2010-11-04 09:54:00,401,0.004987531172069825
13988,20,8,4757.8,594.725,2010-03-24 11:05:00,626,0.012779552715654952
13989,66,5,2026.06,405.212,2010-05-25 12:13:00,564,0.008865248226950355
13990,213,1,311.3,311.3,2011-05-10 15:19:00,213,0.004694835680751174
13991,12,6,852.88,142.14666666666668,2011-07-19 12:58:00,143,0.04195804195804196
13992,30,3,219.5,73.16666666666667,2010-09-02 17:04:00,463,0.0064794816414686825
13993,43,19,6775.71,356.6163157894737,2009-12-03 11:57:00,737,0.025780189959294438
13994,4,6,2274.14,379.0233333333333,2011-07-14 18:28:00,148,0.04054054054054054
13995,15,14,3902.01,278.71500000000003,2009-12-18 12:43:00,722,0.019390581717451522
13996,386,2,895.76,447.88,2010-11-05 15:07:00,399,0.005012531328320802
13997,519,3,376.46,125.48666666666666,2010-06-07 17:33:00,550,0.005454545454545455
13998,447,3,566.7,188.9,2010-05-12 13:18:00,576,0.005208333333333333
13999,10,29,9502.26,327.6641379310345,2009-12-05 12:42:00,735,0.03945578231292517
14000,211,5,2046.34,409.268,2009-12-02 09:50:00,738,0.006775067750677507
14001,46,9,4228.85,469.87222222222226,2010-08-03 12:49:00,494,0.018218623481781375
14002,134,2,529.73,264.865,2011-07-06 14:59:00,156,0.01282051282051282
14003,733,1,209.41,209.41,2009-12-07 08:53:00,733,0.001364256480218281
14004,43,11,6258.45,568.9499999999999,2010-09-30 09:39:00,436,0.02522935779816514
14005,10,5,2874.72,574.944,2011-05-08 10:33:00,216,0.023148148148148147
14006,116,7,2196.67,313.81,2010-02-25 09:45:00,653,0.010719754977029096
14007,513,1,79.48,79.48,2010-07-15 09:06:00,513,0.001949317738791423
14008,432,1,509.04,509.04,2010-10-03 13:09:00,432,0.0023148148148148147
14009,198,3,1099.91,366.6366666666667,2010-09-03 12:08:00,463,0.0064794816414686825
14010,565,2,445.15,222.575,2010-05-23 12:46:00,566,0.0035335689045936395
14011,480,2,457.82,228.91,2010-04-11 13:40:00,607,0.0032948929159802307
14012,278,1,328.8,328.8,2011-03-07 12:26:00,278,0.0035971223021582736
14013,110,5,1084.57,216.914,2010-03-26 10:02:00,624,0.008012820512820512
14014,77,3,1948.21,649.4033333333333,2010-05-12 09:04:00,577,0.005199306759098787
14015,53,1,917.34,917.34,2011-10-18 10:02:00,53,0.018867924528301886
14016,162,11,11403.41,1036.6736363636364,2010-01-08 14:12:00,700,0.015714285714285715
14017,571,1,229.75,229.75,2010-05-17 14:52:00,571,0.0017513134851138354
14018,645,1,367.15,367.15,2010-03-04 14:23:00,645,0.0015503875968992248
14019,47,3,1421.6100000000001,473.87000000000006,2011-07-24 15:39:00,138,0.021739130434782608
14020,17,4,1249.01,312.2525,2010-06-28 15:29:00,529,0.007561436672967864
14021,155,7,1716.58,245.22571428571428,2010-04-26 11:22:00,593,0.011804384485666104
14022,225,2,792.15,396.075,2010-08-10 09:38:00,487,0.004106776180698152
14023,7,2,584.07,292.035,2011-04-03 15:50:00,250,0.008
14024,122,3,645.74,215.24666666666667,2010-11-14 10:51:00,391,0.0076726342710997444
14025,465,8,4057.9,507.2375,2010-05-05 09:56:00,584,0.0136986301369863
14026,471,2,713.11,356.555,2010-03-24 14:10:00,625,0.0032
14027,61,1,104.82,104.82,2011-10-10 09:01:00,61,0.01639344262295082
14028,550,3,10396.5,3465.5,2010-06-07 12:02:00,551,0.0054446460980036296
14029,63,2,467.66,233.83,2011-07-18 16:57:00,144,0.013888888888888888
14030,18,20,7521.8,376.09000000000003,2009-12-10 17:27:00,729,0.027434842249657063
14031,7,44,39019.51,886.8070454545455,2009-12-03 15:35:00,736,0.059782608695652176
14032,2,16,4546.41,284.150625,2009-12-14 12:02:00,726,0.02203856749311295
14033,555,1,109.44,109.44,2010-06-02 15:10:00,555,0.0018018018018018018
14034,22,3,648.89,216.29666666666665,2011-07-05 13:06:00,157,0.01910828025477707
14035,29,9,2794.75,310.52777777777777,2010-04-06 12:39:00,613,0.01468189233278956
14036,285,1,626.65,626.65,2011-02-28 09:26:00,285,0.0035087719298245615
14037,176,6,836.95,139.49166666666667,2009-12-07 11:39:00,733,0.008185538881309686
14038,78,5,3069.88,613.976,2010-02-04 08:56:00,674,0.00741839762611276
14039,33,2,267.28000000000003,133.64000000000001,2010-05-13 10:15:00,576,0.003472222222222222
14040,41,35,12523.81,357.82314285714284,2009-12-01 12:14:00,739,0.04736129905277402
14041,266,1,141.41,141.41,2011-03-18 13:25:00,266,0.0037593984962406013
14042,725,1,431.98,431.98,2009-12-14 15:07:00,725,0.001379310344827586
14043,491,2,302.59999999999997,151.29999999999998,2009-12-10 15:56:00,729,0.0027434842249657062
14044,27,10,3077.7,307.77,2010-01-24 15:14:00,684,0.014619883040935672
14045,109,16,10986.63,686.664375,2010-01-08 10:08:00,701,0.02282453637660485
14046,284,1,154.99,154.99,2011-02-28 14:48:00,284,0.0035211267605633804
14047,9,14,3968.11,283.43642857142856,2010-02-01 10:05:00,677,0.0206794682422452
14048,305,3,748.69,249.56333333333336,2010-11-22 14:08:00,382,0.007853403141361256
14049,17,13,13023.4,1001.8,2010-04-01 14:52:00,617,0.02106969205834684
14050,32,2,746.36,373.18,2011-08-25 13:46:00,106,0.018867924528301886
14051,1,37,21770.98,588.4048648648649,2009-12-03 11:53:00,737,0.050203527815468114
14052,20,2,466.66,233.33,2010-11-14 11:37:00,391,0.005115089514066497
14053,124,4,572.3,143.075,2010-08-10 11:02:00,487,0.008213552361396304
14054,65,1,92.46000000000001,92.46000000000001,2011-10-05 15:49:00,65,0.015384615384615385
14055,106,3,1520.96,506.9866666666667,2009-12-16 15:11:00,723,0.004149377593360996
14056,1,23,8152.71,354.46565217391304,2011-02-28 15:19:00,284,0.08098591549295775
14057,24,22,8346.66,379.39363636363635,2009-12-03 13:17:00,736,0.029891304347826088
14058,463,2,469.19,234.595,2010-06-27 11:29:00,531,0.003766478342749529
14059,267,1,183.6,183.6,2011-03-18 10:06:00,267,0.003745318352059925
14060,5,30,8898.24,296.608,2010-03-11 09:47:00,639,0.046948356807511735
14061,507,3,917.4300000000001,305.81,2009-12-01 18:03:00,738,0.0040650406504065045
14062,10,24,25585.65,1066.0687500000001,2009-12-10 14:28:00,729,0.03292181069958848
14063,438,9,22710.2,2523.355555555556,2009-12-08 13:46:00,731,0.012311901504787962
14064,29,15,3260.2400000000002,217.34933333333336,2010-01-21 13:22:00,687,0.021834061135371178
14065,389,3,891.02,297.00666666666666,2010-10-04 12:03:00,432,0.006944444444444444
14066,267,1,152.55,152.55,2011-03-18 12:21:00,267,0.003745318352059925
14067,64,2,374.7,187.35,2011-09-04 12:00:00,97,0.020618556701030927
14068,320,4,1516.72,379.18,2010-01-31 10:10:00,678,0.0058997050147492625
14069,515,2,225.81,112.905,2010-05-27 12:30:00,562,0.0035587188612099642
14070,685,1,321.6,321.6,2010-01-24 12:27:00,685,0.00145985401459854
14071,4,8,1437.57,179.69625,2011-03-20 11:33:00,265,0.03018867924528302
14072,667,1,390.85,390.85,2010-02-11 12:31:00,667,0.0014992503748125937
14073,32,1,151.04,151.04,2011-11-07 15:49:00,32,0.03125
14074,623,1,219.4,219.4,2010-03-26 13:55:00,623,0.0016051364365971107
14075,5,6,1734.87,289.145,2010-06-16 14:47:00,541,0.011090573012939002
14076,129,1,118.67,118.67,2011-08-02 15:19:00,129,0.007751937984496124
14077,41,6,615.08,102.51333333333334,2010-11-09 16:01:00,395,0.015189873417721518
14078,102,9,1553.47,172.60777777777778,2010-03-28 15:05:00,621,0.014492753623188406
14079,125,2,618.73,309.365,2010-01-26 17:19:00,682,0.002932551319648094
14080,33,5,1115.68,223.13600000000002,2009-12-02 15:01:00,737,0.0067842605156037995
14081,302,10,4867.57,486.75699999999995,2009-12-10 18:27:00,729,0.013717421124828532
14082,365,2,413.36,206.68,2010-11-12 11:47:00,393,0.005089058524173028
14083,4,11,1082.19,98.3809090909091,2009-12-18 11:34:00,722,0.015235457063711912
14084,512,1,150.5,150.5,2010-07-15 14:36:00,512,0.001953125
14085,2,33,9720.67,294.5657575757576,2009-12-08 13:41:00,731,0.04514363885088919
14086,463,1,39.95,39.95,2010-09-03 10:52:00,463,0.0021598272138228943
14087,3,3,829.47,276.49,2009-12-04 15:27:00,735,0.004081632653061225
14088,10,16,64036.8,4002.3,2010-10-14 19:46:00,421,0.03800475059382423
14089,57,1,158.75,158.75,2011-10-14 10:38:00,57,0.017543859649122806
14090,325,1,76.32000000000001,76.32000000000001,2011-01-19 10:51:00,325,0.003076923076923077
14091,654,2,9530.08,4765.04,2010-01-10 13:41:00,698,0.0028653295128939827
14092,8,24,7229.45,301.2270833333333,2009-12-16 16:24:00,723,0.03319502074688797
14093,12,1,433.86,433.86,2011-11-27 16:27:00,12,0.08333333333333333
14094,440,1,311.77,311.77,2010-09-26 11:58:00,440,0.0022727272727272726
14095,723,1,2.95,2.95,2009-12-17 12:49:00,723,0.0013831258644536654
14096,4,17,65164.79,3833.2229411764706,2011-08-30 10:49:00,102,0.16666666666666666
14097,481,2,422.86,211.43,2010-03-04 10:46:00,646,0.0030959752321981426
14098,37,1,147.35,147.35,2011-11-03 10:13:00,37,0.02702702702702703
14099,16,20,5750.91,287.5455,2009-12-10 11:55:00,730,0.0273972602739726
14100,138,1,191.95,191.95,2011-07-25 11:01:00,138,0.007246376811594203
14101,74,13,9961.93,766.3023076923077,2010-03-28 13:36:00,621,0.020933977455716585
14102,5,5,1105.8799999999999,221.176,2011-10-26 12:46:00,45,0.1111111111111111
14104,155,5,743.53,148.706,2010-05-28 16:11:00,560,0.008928571428571428
14105,239,5,5988.83,1197.766,2009-12-18 16:57:00,721,0.006934812760055479
14106,737,1,214.8,214.8,2009-12-02 14:09:00,737,0.0013568521031207597
14107,52,11,4877.3,443.39090909090913,2009-12-09 14:20:00,730,0.015068493150684932
14108,31,4,1044.96,261.24,2009-12-01 18:07:00,738,0.005420054200542005
14109,73,1,144.2,144.2,2011-09-28 10:18:00,73,0.0136986301369863
14110,4,33,12987.95,393.57424242424247,2009-12-01 09:50:00,739,0.044654939106901215
14111,14,4,692.85,173.2125,2011-04-12 11:36:00,242,0.01652892561983471
14112,23,13,5834.59,448.8146153846154,2010-02-23 14:16:00,654,0.019877675840978593
14113,4,16,7092.610000000001,443.28812500000004,2009-12-08 07:42:00,732,0.02185792349726776
14114,274,7,1364.09,194.86999999999998,2010-04-12 11:07:00,607,0.011532125205930808
14115,502,2,622.67,311.335,2010-02-11 11:44:00,667,0.0029985007496251873
14116,20,5,1382.74,276.548,2011-08-10 12:44:00,122,0.040983606557377046
14117,144,1,90.0,90.0,2011-07-19 09:49:00,144,0.006944444444444444
14118,429,1,458.45,458.45,2010-10-07 11:59:00,429,0.002331002331002331
14119,376,2,183.37,91.685,2009-12-21 14:52:00,718,0.002785515320334262
14121,4,4,2780.15,695.0375,2011-10-11 10:39:00,60,0.06666666666666667
14122,406,3,362.42,120.80666666666667,2009-12-02 14:22:00,737,0.004070556309362279
14123,733,1,436.18,436.18,2009-12-06 15:35:00,733,0.001364256480218281
14124,84,1,419.58,419.58,2011-09-16 13:32:00,84,0.011904761904761904
14125,11,3,2720.63,906.8766666666667,2011-09-22 15:40:00,78,0.038461538461538464
14126,8,4,1172.46,293.115,2010-09-21 14:51:00,444,0.009009009009009009
14127,123,6,1900.0800000000002,316.68,2010-10-10 11:53:00,426,0.014084507042253521
14128,61,3,924.21,308.07,2010-06-06 14:05:00,551,0.0054446460980036296
14129,2,9,2591.34,287.9266666666667,2010-05-09 14:54:00,579,0.015544041450777202
14130,319,4,1858.77,464.6925,2009-12-11 16:33:00,728,0.005494505494505495
14131,649,1,168.22,168.22,2010-03-01 11:59:00,649,0.0015408320493066256
14132,2,11,3586.03,326.00272727272727,2011-06-09 12:04:00,184,0.059782608695652176
14133,130,4,911.14,227.785,2009-12-06 12:10:00,734,0.005449591280653951
14134,383,15,11123.35,741.5566666666667,2009-12-10 09:25:00,730,0.02054794520547945
14135,2,24,8839.67,368.31958333333336,2009-12-02 08:58:00,738,0.032520325203252036
14136,401,5,1570.81,314.162,2009-12-08 09:19:00,732,0.006830601092896175
14137,696,1,332.7,332.7,2010-01-13 12:30:00,696,0.0014367816091954023
14138,2,2,965.88,482.94,2011-10-07 09:38:00,64,0.03125
14139,46,4,1086.8,271.7,2010-06-15 09:17:00,543,0.007366482504604052
14140,4,2,935.05,467.525,2011-11-08 11:20:00,32,0.0625
14141,3,4,915.13,228.7825,2011-08-26 14:40:00,105,0.0380952380952381
14142,373,2,671.34,335.67,2010-03-03 15:13:00,646,0.0030959752321981426
14143,134,1,115.8,115.8,2011-07-29 09:48:00,134,0.007462686567164179
14144,486,1,30.6,30.6,2010-08-10 15:17:00,486,0.00205761316872428
14145,47,7,7600.05,1085.7214285714285,2010-04-08 09:47:00,611,0.011456628477905073
14146,9,12,9450.3,787.525,2010-01-13 16:04:00,695,0.017266187050359712
14147,78,9,2590.2,287.79999999999995,2010-03-09 13:43:00,640,0.0140625
14148,234,2,466.29,233.145,2010-10-21 14:08:00,414,0.004830917874396135
14149,221,1,446.62,446.62,2011-05-03 09:44:00,221,0.004524886877828055
14150,36,2,658.64,329.32,2010-12-15 10:04:00,360,0.005555555555555556
14151,673,2,679.45,339.725,2009-12-23 10:54:00,717,0.002789400278940028
14152,75,7,1997.3400000000001,285.3342857142857,2010-02-18 13:57:00,659,0.010622154779969651
14153,483,1,233.39999999999998,233.39999999999998,2010-08-13 14:35:00,483,0.002070393374741201
14154,239,8,6460.7,807.5875,2010-01-13 12:47:00,696,0.011494252873563218
14155,266,1,118.75,118.75,2011-03-18 14:13:00,266,0.0037593984962406013
14156,10,156,313437.62,2009.2155128205127,2009-12-01 12:30:00,739,0.21109607577807848
14157,20,5,978.69,195.738,2010-03-03 16:49:00,646,0.007739938080495356
14158,40,1,507.65999999999997,507.65999999999997,2011-10-30 15:08:00,40,0.025
14159,20,20,7860.8,393.04,2009-12-03 12:31:00,737,0.027137042062415198
14160,610,7,8421.47,1203.0671428571427,2010-01-10 12:06:00,699,0.010014306151645207
14161,216,7,2996.93,428.1328571428571,2009-12-13 11:46:00,727,0.009628610729023384
14162,174,2,289.36,144.68,2011-02-20 12:32:00,293,0.006825938566552901
14163,87,5,2594.62,518.924,2010-09-03 17:15:00,462,0.010822510822510822
14164,71,2,1631.77,815.885,2011-09-20 12:18:00,81,0.024691358024691357
14165,276,1,120.44,120.44,2011-03-09 12:39:00,276,0.0036231884057971015
14166,505,2,251.15,125.575,2010-03-23 15:10:00,626,0.003194888178913738
14167,39,8,1274.29,159.28625,2010-01-27 16:07:00,681,0.011747430249632892
14168,421,2,370.45,185.225,2010-05-24 12:28:00,565,0.0035398230088495575
14169,431,2,621.51,310.755,2010-09-21 13:39:00,444,0.0045045045045045045
14170,375,3,570.18,190.05999999999997,2010-11-09 14:06:00,395,0.007594936708860759
14171,98,2,498.79,249.395,2009-12-09 13:50:00,730,0.0027397260273972603
14172,605,3,369.02,123.00666666666666,2010-03-07 10:58:00,643,0.004665629860031105
14173,11,6,586.0,97.66666666666667,2009-12-09 12:46:00,731,0.008207934336525308
14174,33,1,134.46,134.46,2011-11-06 13:17:00,33,0.030303030303030304
14175,60,8,7678.88,959.86,2010-03-22 10:43:00,628,0.012738853503184714
14176,297,5,756.46,151.292,2010-11-23 13:21:00,381,0.013123359580052493
14177,86,13,2209.69,169.97615384615386,2010-02-26 11:59:00,652,0.019938650306748466
14178,9,7,1600.26,228.60857142857142,2011-06-10 12:51:00,182,0.038461538461538464
14179,41,2,701.57,350.785,2011-10-18 14:00:00,52,0.038461538461538464
14180,11,33,6117.5,185.37878787878788,2010-06-09 14:56:00,548,0.060218978102189784
14181,411,2,308.35,154.175,2010-05-26 12:32:00,563,0.003552397868561279
14182,444,4,678.77,169.6925,2010-04-22 15:36:00,596,0.006711409395973154
14183,411,2,278.34000000000003,139.17000000000002,2010-08-15 15:36:00,481,0.004158004158004158
14184,67,1,452.89,452.89,2011-10-04 12:43:00,67,0.014925373134328358
14185,331,1,197.65,197.65,2011-01-12 13:52:00,331,0.0030211480362537764
14186,427,5,1550.63,310.12600000000003,2010-03-05 11:17:00,645,0.007751937984496124
14187,474,1,123.5,123.5,2010-08-23 12:06:00,474,0.002109704641350211
14188,31,6,2054.36,342.3933333333334,2011-02-02 13:46:00,310,0.01935483870967742
14189,2,16,5503.150000000001,343.94687500000003,2010-11-16 09:28:00,389,0.04113110539845758
14190,666,1,79.9,79.9,2010-02-11 14:27:00,666,0.0015015015015015015
14191,2,15,4817.66,321.1773333333333,2009-12-11 10:48:00,729,0.0205761316872428
14192,388,1,293.74,293.74,2010-11-16 17:44:00,388,0.002577319587628866
14193,68,3,1210.19,403.3966666666667,2010-11-08 12:31:00,397,0.007556675062972292
14194,5,36,18670.59,518.6275,2010-01-06 12:16:00,703,0.051209103840682786
14195,202,6,2615.6,435.93333333333334,2010-03-15 17:12:00,634,0.00946372239747634
14196,107,1,335.52,335.52,2011-08-25 10:25:00,107,0.009345794392523364
14197,411,1,390.05,390.05,2010-10-25 10:01:00,411,0.0024330900243309003
14198,18,9,1569.73,174.41444444444446,2010-01-05 10:07:00,704,0.01278409090909091
14199,218,4,1091.7,272.925,2010-06-27 12:13:00,531,0.007532956685499058
14200,617,1,379.2,379.2,2010-04-01 13:01:00,617,0.0016207455429497568
14201,60,10,1193.54,119.354,2010-04-30 13:00:00,588,0.017006802721088437
14202,381,3,847.76,282.58666666666664,2010-03-25 10:36:00,625,0.0048
14203,397,1,339.34,339.34,2010-11-07 13:35:00,397,0.0025188916876574307
14204,2,4,1024.83,256.2075,2009-12-02 13:26:00,737,0.005427408412483039
14205,17,9,2414.2,268.2444444444444,2010-03-07 12:20:00,643,0.013996889580093312
14206,239,3,1185.01,395.00333333333333,2010-11-02 11:37:00,403,0.007444168734491315
14207,688,1,157.8,157.8,2010-01-21 09:33:00,688,0.0014534883720930232
14208,95,2,567.05,283.525,2010-06-06 13:11:00,551,0.003629764065335753
14209,11,15,4993.27,332.8846666666667,2010-01-22 10:28:00,687,0.021834061135371178
14210,106,16,5556.570000000001,347.28562500000004,2010-01-06 10:17:00,703,0.02275960170697013
14211,53,18,4402.29,244.57166666666666,2009-12-09 12:48:00,731,0.024623803009575923
14212,90,2,2190.14,1095.07,2010-09-20 11:48:00,446,0.004484304932735426
14213,405,1,1192.2,1192.2,2010-10-31 10:37:00,405,0.0024691358024691358
14214,31,5,1004.38,200.876,2011-03-07 12:26:00,278,0.017985611510791366
14215,12,9,3250.33,361.1477777777778,2009-12-08 09:35:00,732,0.012295081967213115
14216,3,5,2150.04,430.008,2010-10-21 15:07:00,414,0.012077294685990338
14217,2,23,3298.59,143.41695652173914,2010-06-30 12:54:00,527,0.04364326375711575
14218,43,1,169.48000000000002,169.48000000000002,2011-10-28 10:00:00,43,0.023255813953488372
14219,4,3,633.83,211.27666666666667,2010-08-03 14:42:00,493,0.006085192697768763
14220,247,4,1515.0,378.75,2010-05-19 13:26:00,569,0.007029876977152899
14221,42,17,6517.49,383.38176470588235,2010-04-06 14:10:00,612,0.027777777777777776
14222,177,1,683.17,683.17,2011-06-15 16:42:00,177,0.005649717514124294
14223,92,3,991.13,330.37666666666667,2011-03-20 16:02:00,264,0.011363636363636364
14224,110,9,1841.71,204.63444444444445,2010-06-13 13:46:00,544,0.016544117647058824
14225,435,4,2031.07,507.7675,2010-01-12 15:02:00,696,0.005747126436781609
14226,29,6,2985.13,497.5216666666667,2010-09-24 14:32:00,441,0.013605442176870748
14227,26,15,6368.71,424.5806666666667,2010-02-08 09:38:00,670,0.022388059701492536
14228,438,3,745.5,248.5,2010-06-11 12:29:00,547,0.005484460694698354
14229,52,7,2594.04,370.57714285714286,2010-08-25 11:47:00,472,0.014830508474576272
14230,436,3,979.8000000000001,326.6,2010-06-09 13:56:00,548,0.005474452554744526
14231,184,4,1235.6200000000001,308.90500000000003,2010-09-15 09:52:00,451,0.008869179600886918
14232,43,5,2048.07,409.61400000000003,2011-03-20 12:44:00,265,0.018867924528301886
14233,49,7,2904.27,414.8957142857143,2010-03-05 16:35:00,644,0.010869565217391304
14234,22,4,754.12,188.53,2011-10-13 13:58:00,57,0.07017543859649122
14235,75,9,4717.99,524.2211111111111,2010-03-30 13:36:00,619,0.014539579967689823
14236,81,5,1555.34,311.068,2010-07-22 14:27:00,505,0.009900990099009901
14237,373,2,471.14,235.57,2010-04-28 10:04:00,591,0.00338409475465313
14238,326,3,434.23,144.74333333333334,2009-12-05 10:58:00,735,0.004081632653061225
14239,43,21,4263.17,203.00809523809525,2009-12-05 12:36:00,735,0.02857142857142857
14240,30,3,1247.49,415.83,2010-10-12 12:48:00,424,0.007075471698113208
14241,184,2,333.7,166.85,2010-01-12 15:11:00,696,0.0028735632183908046
14242,235,2,280.55,140.275,2011-01-18 08:53:00,326,0.006134969325153374
14243,9,17,7217.75,424.5735294117647,2010-08-20 13:41:00,476,0.03571428571428571
14244,661,1,366.41999999999996,366.41999999999996,2010-02-17 11:40:00,661,0.0015128593040847202
14245,220,2,1693.45,846.725,2011-03-21 10:41:00,264,0.007575757575757576
14246,111,3,1474.06,491.3533333333333,2011-04-08 08:25:00,246,0.012195121951219513
14247,278,5,753.56,150.712,2010-06-06 15:07:00,551,0.009074410163339383
14248,318,3,1032.95,344.31666666666666,2010-07-12 14:27:00,515,0.005825242718446602
14249,411,12,5400.461,450.0384166666667,2010-01-29 14:21:00,679,0.017673048600883652
14250,7,3,1904.05,634.6833333333333,2011-09-11 13:44:00,89,0.033707865168539325
14251,2,5,2879.7000000000003,575.94,2011-10-13 12:46:00,58,0.08620689655172414
14252,381,1,350.99,350.99,2010-11-23 13:36:00,381,0.0026246719160104987
14253,493,2,363.40000000000003,181.70000000000002,2010-03-26 15:08:00,623,0.0032102728731942215
14254,433,1,601.03,601.03,2010-10-03 11:52:00,433,0.0023094688221709007
14255,546,1,1000.63,1000.63,2010-06-11 15:54:00,546,0.0018315018315018315
14256,260,5,2460.79,492.158,2010-01-14 10:35:00,695,0.007194244604316547
14257,64,9,5954.45,661.6055555555555,2010-03-01 15:36:00,648,0.013888888888888888
14258,9,25,32051.34,1282.0536,2009-12-04 08:36:00,736,0.033967391304347824
14259,142,1,120.0,120.0,2011-07-21 10:44:00,142,0.007042253521126761
14260,471,3,824.28,274.76,2010-06-09 11:23:00,549,0.00546448087431694
14261,51,2,1163.45,581.725,2011-09-22 10:47:00,79,0.02531645569620253
14262,8,8,2618.23,327.27875,2011-04-13 12:23:00,241,0.03319502074688797
14263,423,1,322.93,322.93,2010-10-12 14:09:00,423,0.002364066193853428
14264,155,6,1517.3600000000001,252.89333333333335,2010-04-07 13:21:00,611,0.009819967266775777
14265,109,4,1373.35,343.3375,2010-04-06 14:39:00,612,0.006535947712418301
14266,428,1,40.56,40.56,2010-10-07 13:32:00,428,0.002336448598130841
14267,163,3,1516.24,505.41333333333336,2011-03-24 11:38:00,261,0.011494252873563218
14268,471,1,354.85,354.85,2010-08-26 10:45:00,471,0.0021231422505307855
14269,439,1,295.73,295.73,2010-09-26 12:53:00,439,0.002277904328018223
14270,332,1,492.65000000000003,492.65000000000003,2011-01-12 09:33:00,332,0.0030120481927710845
14271,226,2,214.18,107.09,2010-10-26 17:01:00,409,0.004889975550122249
14272,74,4,920.81,230.2025,2010-05-06 14:01:00,582,0.006872852233676976
14273,51,4,559.97,139.9925,2011-04-11 13:24:00,242,0.01652892561983471
14274,686,1,256.6,256.6,2010-01-22 12:51:00,686,0.0014577259475218659
14275,396,6,1189.3799999999999,198.23,2010-04-11 12:32:00,608,0.009868421052631578
14276,99,7,2102.68,300.3828571428571,2010-02-17 13:10:00,660,0.010606060606060607
14277,15,9,17197.61,1910.8455555555556,2009-12-13 15:43:00,726,0.012396694214876033
14278,410,1,205.83,205.83,2010-10-26 12:07:00,410,0.0024390243902439024
14279,521,2,191.86,95.93,2010-01-27 16:34:00,681,0.002936857562408223
14280,197,1,134.04,134.04,2011-05-27 10:37:00,197,0.005076142131979695
14281,408,1,245.15,245.15,2010-10-27 14:45:00,408,0.0024509803921568627
14282,3,25,7250.76,290.0304,2010-02-15 11:22:00,663,0.03770739064856712
14283,463,4,628.44,157.11,2010-05-19 12:22:00,570,0.007017543859649123
14284,31,3,1299.65,433.2166666666667,2010-02-24 12:06:00,654,0.0045871559633027525
14285,21,8,3284.42,410.5525,2009-12-08 14:13:00,731,0.01094391244870041
14286,24,7,8479.76,1211.3942857142858,2009-12-04 08:40:00,736,0.009510869565217392
14287,8,3,176.63,58.876666666666665,2011-05-25 11:41:00,199,0.01507537688442211
14288,213,1,426.6,426.6,2011-05-10 13:22:00,213,0.004694835680751174
14289,9,6,911.26,151.87666666666667,2011-02-23 12:33:00,290,0.020689655172413793
14290,11,8,4516.56,564.57,2009-12-08 11:44:00,732,0.01092896174863388
