customer_id,recency,frequency,monetary,average_order_value,first_purchase_date,customer_tenure_days,purchase_frequency_per_day,recency_log,frequency_log,monetary_log,average_order_value_log,cluster,segment_name
13989,66,5,2026.06,405.212,2010-05-25 12:13:00,564,0.0088652482269503,4.204692619390966,1.791759469228055,7.614341746408589,6.006875190807414,2,Loyal Customers
13990,213,1,311.3,311.3,2011-05-10 15:19:00,213,0.0046948356807511,5.365976015021851,0.6931471805599453,5.7439642642890325,5.7439642642890325,3,New Customers
13991,12,6,852.88,142.14666666666668,2011-07-19 12:58:00,143,0.0419580419580419,2.5649493574615367,1.9459101490553132,6.749790668692898,4.963869745675153,1,Regular Customers
13992,30,3,219.5,73.16666666666667,2010-09-02 17:04:00,463,0.0064794816414686,3.4339872044851463,1.3862943611198906,5.395897694886901,4.306314812938186,0,At Risk Customers
13993,43,19,6775.71,356.6163157894737,2009-12-03 11:57:00,737,0.0257801899592944,3.784189633918261,2.995732273553991,8.821247012424738,5.879460668068024,4,VIP Customers
13994,4,6,2274.14,379.0233333333333,2011-07-14 18:28:00,148,0.0405405405405405,1.6094379124341003,1.9459101490553132,7.729796867953175,5.940232654344085,1,Regular Customers
13995,15,14,3902.01,278.71500000000003,2009-12-18 12:43:00,722,0.0193905817174515,2.772588722239781,2.70805020110221,8.269503329309027,5.633771227658031,4,VIP Customers
13996,386,2,895.76,447.88,2010-11-05 15:07:00,399,0.0050125313283208,5.958424693029782,1.0986122886681098,6.798788267730199,6.106755591442717,3,New Customers
13997,519,3,376.46,125.48666666666666,2010-06-07 17:33:00,550,0.0054545454545454,6.253828811575473,1.3862943611198906,5.933464602809993,4.840136900767878,0,At Risk Customers
13998,447,3,566.7,188.9,2010-05-12 13:18:00,576,0.0052083333333333,6.104793232414985,1.3862943611198906,6.341593110176681,5.24649761781824,3,New Customers
13999,10,29,9502.26,327.6641379310345,2009-12-05 12:42:00,735,0.0394557823129251,2.3978952727983707,3.4011973816621555,9.159390176618166,5.795036371983126,4,VIP Customers
14000,211,5,2046.34,409.268,2009-12-02 09:50:00,738,0.0067750677506775,5.356586274672012,1.791759469228055,7.624296668595673,6.016810604693248,2,Loyal Customers
14001,46,9,4228.85,469.8722222222223,2010-08-03 12:49:00,494,0.0182186234817813,3.8501476017100584,2.302585092994046,8.34992181041866,6.154586766811842,4,VIP Customers
14002,134,2,529.73,264.865,2011-07-06 14:59:00,156,0.0128205128205128,4.90527477843843,1.0986122886681098,6.274253417348632,5.5829886611534505,3,New Customers
14003,733,1,209.41,209.41,2009-12-07 08:53:00,733,0.0013642564802182,6.598509028614515,0.6931471805599453,5.3490580082512205,5.3490580082512205,3,New Customers
14004,43,11,6258.45,568.9499999999999,2010-09-30 09:39:00,436,0.0252293577981651,3.784189633918261,2.4849066497880004,8.74184760080936,6.345548637682787,4,VIP Customers
14005,10,5,2874.72,574.944,2011-05-08 10:33:00,216,0.0231481481481481,2.3978952727983707,1.791759469228055,7.964058356660503,6.356010433747282,4,VIP Customers
14006,116,7,2196.67,313.81,2010-02-25 09:45:00,653,0.010719754977029,4.762173934797756,2.0794415416798357,7.69515298720424,5.751969282239475,2,Loyal Customers
14007,513,1,79.48,79.48,2010-07-15 09:06:00,513,0.0019493177387914,6.2422232654551655,0.6931471805599453,4.388008706351429,4.388008706351429,0,At Risk Customers
14008,432,1,509.04,509.04,2010-10-03 13:09:00,432,0.0023148148148148,6.07073772800249,0.6931471805599453,6.234489154015341,6.234489154015341,3,New Customers
14009,198,3,1099.91,366.6366666666667,2010-09-03 12:08:00,463,0.0064794816414686,5.293304824724492,1.3862943611198906,7.0038923895122585,5.907095131608055,3,New Customers
14010,565,2,445.15,222.575,2010-05-23 12:46:00,566,0.0035335689045936,6.338594078203183,1.0986122886681098,6.10065521834616,5.409746928232245,3,New Customers
14011,480,2,457.82,228.91,2010-04-11 13:40:00,607,0.0032948929159802,6.175867270105761,1.0986122886681098,6.128657976284189,5.437687927995845,3,New Customers
14012,278,1,328.8,328.8,2011-03-07 12:26:00,278,0.0035971223021582,5.631211781821365,0.6931471805599453,5.7984864101254985,5.7984864101254985,3,New Customers
14013,110,5,1084.57,216.914,2010-03-26 10:02:00,624,0.0080128205128205,4.709530201312334,1.791759469228055,6.989860473650979,5.384100489542459,1,Regular Customers
14014,77,3,1948.21,649.4033333333333,2010-05-12 09:04:00,577,0.0051993067590987,4.356708826689592,1.3862943611198906,7.575179441266062,6.477592683271718,2,Loyal Customers
14015,53,1,917.34,917.34,2011-10-18 10:02:00,53,0.0188679245283018,3.9889840465642745,0.6931471805599453,6.8225676924206855,6.8225676924206855,2,Loyal Customers
14016,162,11,11403.41,1036.6736363636364,2010-01-08 14:12:00,700,0.0157142857142857,5.093750200806762,2.4849066497880004,9.341755401683734,6.944736598452165,2,Loyal Customers
14017,571,1,229.75,229.75,2010-05-17 14:52:00,571,0.0017513134851138,6.349138991379798,0.6931471805599453,5.441334873382962,5.441334873382962,3,New Customers
14018,645,1,367.15,367.15,2010-03-04 14:23:00,645,0.0015503875968992,6.470799503782602,0.6931471805599453,5.908490463814726,5.908490463814726,3,New Customers
14019,47,3,1421.61,473.87000000000006,2011-07-24 15:39:00,138,0.0217391304347826,3.871201010907891,1.3862943611198906,7.260248491657529,6.163041082365757,2,Loyal Customers
14020,17,4,1249.01,312.2525,2010-06-28 15:29:00,529,0.0075614366729678,2.8903717578961645,1.6094379124341003,7.130906830264347,5.747009574590301,1,Regular Customers
14021,155,7,1716.58,245.22571428571428,2010-04-26 11:22:00,593,0.0118043844856661,5.049856007249537,2.0794415416798357,7.448671602342143,5.506248652998718,2,Loyal Customers
14022,225,2,792.15,396.075,2010-08-10 09:38:00,487,0.0041067761806981,5.420534999272286,1.0986122886681098,6.676012358854464,5.984125179721219,3,New Customers
14023,7,2,584.07,292.035,2011-04-03 15:50:00,250,0.008,2.0794415416798357,1.0986122886681098,6.371731498193053,5.68029205580793,1,Regular Customers
14024,122,3,645.74,215.24666666666667,2010-11-14 10:51:00,391,0.0076726342710997,4.812184355372417,1.3862943611198906,6.471944359021592,5.376419731434999,3,New Customers
14025,465,8,4057.9,507.2375,2010-05-05 09:56:00,584,0.0136986301369863,6.144185634125646,2.1972245773362196,8.308667279925409,6.230948858010244,2,Loyal Customers
14026,471,2,713.11,356.555,2010-03-24 14:10:00,625,0.0032,6.156978985585555,1.0986122886681098,6.571037012097961,5.879289196454803,3,New Customers
14027,61,1,104.82,104.82,2011-10-10 09:01:00,61,0.0163934426229508,4.127134385045092,0.6931471805599453,4.661739537475985,4.661739537475985,0,At Risk Customers
14028,550,3,10396.5,3465.5,2010-06-07 12:02:00,551,0.0054446460980036,6.311734809152915,1.3862943611198906,9.249320671617067,8.150900718382545,2,Loyal Customers
14029,63,2,467.66,233.83,2011-07-18 16:57:00,144,0.0138888888888888,4.1588830833596715,1.0986122886681098,6.149877558850261,5.458861848105724,1,Regular Customers
14030,18,20,7521.8,376.09,2009-12-10 17:27:00,729,0.027434842249657,2.9444389791664403,3.044522437723423,8.925693688067923,5.9324838857477555,4,VIP Customers
14031,7,44,39019.51,886.8070454545455,2009-12-03 15:35:00,736,0.0597826086956521,2.0794415416798357,3.8066624897703196,10.571842684312088,6.788754428226236,4,VIP Customers
14032,2,16,4546.41,284.150625,2009-12-14 12:02:00,726,0.0220385674931129,1.0986122886681098,2.833213344056216,8.422313119102423,5.653017549429007,4,VIP Customers
14033,555,1,109.44,109.44,2010-06-02 15:10:00,555,0.0018018018018018,6.320768294250582,0.6931471805599453,4.704472387061954,4.704472387061954,0,At Risk Customers
14034,22,3,648.89,216.29666666666665,2011-07-05 13:06:00,157,0.019108280254777,3.1354942159291497,1.3862943611198906,6.476803117799309,5.381263547368689,1,Regular Customers
14035,29,9,2794.75,310.52777777777777,2010-04-06 12:39:00,613,0.0146818923327895,3.4011973816621555,2.302585092994046,7.935855685908297,5.741488508498199,4,VIP Customers
14036,285,1,626.65,626.65,2011-02-28 09:26:00,285,0.0035087719298245,5.655991810819852,0.6931471805599453,6.441982686264217,6.441982686264217,3,New Customers
14037,176,6,836.95,139.49166666666667,2009-12-07 11:39:00,733,0.0081855388813096,5.176149732573829,1.9459101490553132,6.7309584328308825,4.945148175033755,1,Regular Customers
14038,78,5,3069.88,613.976,2010-02-04 08:56:00,674,0.0074183976261127,4.3694478524670215,1.791759469228055,8.029719444457568,6.421583242654803,2,Loyal Customers
14039,33,2,267.28000000000003,133.64,2010-05-13 10:15:00,576,0.0034722222222222,3.5263605246161616,1.0986122886681098,5.592031211231537,4.90260454988255,1,Regular Customers
14040,41,35,12523.81,357.82314285714284,2009-12-01 12:14:00,739,0.047361299052774,3.7376696182833684,3.58351893845611,9.435466756177327,5.882829628821234,4,VIP Customers
14041,266,1,141.41,141.41,2011-03-18 13:25:00,266,0.0037593984962406,5.58724865840025,0.6931471805599453,4.958710221231336,4.958710221231336,0,At Risk Customers
14042,725,1,431.98,431.98,2009-12-14 15:07:00,725,0.0013793103448275,6.587550014824796,0.6931471805599453,6.070691537559284,6.070691537559284,3,New Customers
14043,491,2,302.6,151.29999999999998,2009-12-10 15:56:00,729,0.0027434842249657,6.198478716492308,1.0986122886681098,5.715711045521475,5.025852259901116,0,At Risk Customers
14044,27,10,3077.7,307.77,2010-01-24 15:14:00,684,0.0146198830409356,3.332204510175204,2.3978952727983707,8.032262708945584,5.732596663172162,4,VIP Customers
14045,109,16,10986.63,686.664375,2010-01-08 10:08:00,701,0.0228245363766048,4.700480365792417,2.833213344056216,9.304525373550288,6.533300891872141,4,VIP Customers
14046,284,1,154.99,154.99,2011-02-28 14:48:00,284,0.0035211267605633,5.652489180268651,0.6931471805599453,5.049791902630777,5.049791902630777,0,At Risk Customers
14047,9,14,3968.11,283.43642857142856,2010-02-01 10:05:00,677,0.0206794682422452,2.302585092994046,2.70805020110221,8.286297167188637,5.650509778936731,4,VIP Customers
14048,305,3,748.69,249.56333333333336,2010-11-22 14:08:00,382,0.0078534031413612,5.723585101952381,1.3862943611198906,6.619659787751255,5.523711716247366,3,New Customers
14049,17,13,13023.4,1001.8,2010-04-01 14:52:00,617,0.0210696920583468,2.8903717578961645,2.6390573296152584,9.474579800301415,6.910551366284138,4,VIP Customers
14050,32,2,746.36,373.18,2011-08-25 13:46:00,106,0.0188679245283018,3.4965075614664802,1.0986122886681098,6.616546996753798,5.9247369650572725,1,Regular Customers
14051,1,37,21770.98,588.4048648648649,2009-12-03 11:53:00,737,0.0502035278154681,0.6931471805599453,3.6375861597263857,9.988379100942609,6.379113324197025,4,VIP Customers
14052,20,2,466.66,233.33,2010-11-14 11:37:00,391,0.0051150895140664,3.044522437723423,1.0986122886681098,6.147741536165247,5.456730378290316,1,Regular Customers
14053,124,4,572.3,143.075,2010-08-10 11:02:00,487,0.0082135523613963,4.8283137373023015,1.6094379124341003,6.351409139914337,4.97033399732273,1,Regular Customers
14054,65,1,92.46,92.46,2011-10-05 15:49:00,65,0.0153846153846153,4.189654742026425,0.6931471805599453,4.53753353727228,4.53753353727228,0,At Risk Customers
14055,106,3,1520.96,506.9866666666667,2009-12-16 15:11:00,723,0.0041493775933609,4.672828834461906,1.3862943611198906,7.327754256867339,6.230455200514871,2,Loyal Customers
14056,1,23,8152.71,354.46565217391304,2011-02-28 15:19:00,284,0.0809859154929577,0.6931471805599453,3.1780538303479458,9.006228317380044,5.873428626217954,4,VIP Customers
14057,24,22,8346.66,379.3936363636364,2009-12-03 13:17:00,736,0.029891304347826,3.2188758248682006,3.1354942159291497,9.02973653904951,5.94120660172909,4,VIP Customers
14058,463,2,469.19,234.595,2010-06-27 11:29:00,531,0.0037664783427495,6.139884552226255,1.0986122886681098,6.153136868334086,5.462114229141367,3,New Customers
14059,267,1,183.6,183.6,2011-03-18 10:06:00,267,0.0037453183520599,5.5909869805108565,0.6931471805599453,5.218191322068752,5.218191322068752,0,At Risk Customers
14060,5,30,8898.24,296.608,2010-03-11 09:47:00,639,0.0469483568075117,1.791759469228055,3.4339872044851463,9.093721158815592,5.69577718431806,4,VIP Customers
14061,507,3,917.43,305.81,2009-12-01 18:03:00,738,0.0040650406504065,6.230481447578482,1.3862943611198906,6.822665690537022,5.726228663486031,3,New Customers
14062,10,24,25585.65,1066.06875,2009-12-10 14:28:00,729,0.0329218106995884,2.3978952727983707,3.2188758248682006,10.149826010072386,6.972670682215728,4,VIP Customers
14063,438,9,22710.2,2523.355555555556,2009-12-08 13:46:00,731,0.0123119015047879,6.0844994130751715,2.302585092994046,10.030613473862132,7.833741083611332,2,Loyal Customers
14064,29,15,3260.24,217.34933333333336,2010-01-21 13:22:00,687,0.0218340611353711,3.4011973816621555,2.772588722239781,8.089862770137307,5.386096226724863,4,VIP Customers
14065,389,3,891.02,297.00666666666666,2010-10-04 12:03:00,432,0.0069444444444444,5.966146739123692,1.3862943611198906,6.793488553853314,5.697115857619822,3,New Customers
14066,267,1,152.55,152.55,2011-03-18 12:21:00,267,0.0037453183520599,5.5909869805108565,0.6931471805599453,5.034026246886832,5.034026246886832,0,At Risk Customers
14067,64,2,374.7,187.35,2011-09-04 12:00:00,97,0.0206185567010309,4.174387269895637,1.0986122886681098,5.928790952579924,5.23830193413805,1,Regular Customers
14068,320,4,1516.72,379.18,2010-01-31 10:10:00,678,0.0058997050147492,5.771441123130016,1.6094379124341003,7.3249644877140545,5.9406448247780075,2,Loyal Customers
14069,515,2,225.81,112.905,2010-05-27 12:30:00,562,0.0035587188612099,6.246106765481563,1.0986122886681098,5.424112662592345,4.735364767645918,0,At Risk Customers
14070,685,1,321.6,321.6,2010-01-24 12:27:00,685,0.0014598540145985,6.530877627725885,0.6931471805599453,5.776413165691109,5.776413165691109,3,New Customers
14071,4,8,1437.57,179.69625,2011-03-20 11:33:00,265,0.030188679245283,1.6094379124341003,2.1972245773362196,7.271404843608142,5.196817444754178,1,Regular Customers
14072,667,1,390.85,390.85,2010-02-11 12:31:00,667,0.0014992503748125,6.504288173536645,0.6931471805599453,5.9708791134988735,5.9708791134988735,3,New Customers
14073,32,1,151.04,151.04,2011-11-07 15:49:00,32,0.03125,3.4965075614664802,0.6931471805599453,5.024143644121048,5.024143644121048,0,At Risk Customers
14074,623,1,219.4,219.4,2010-03-26 13:55:00,623,0.0016051364365971,6.436150368369428,0.6931471805599453,5.39544407727876,5.39544407727876,3,New Customers
14075,5,6,1734.87,289.145,2010-06-16 14:47:00,541,0.011090573012939,1.791759469228055,1.9459101490553132,7.459264007623663,5.670380798022171,1,Regular Customers
14076,129,1,118.67,118.67,2011-08-02 15:19:00,129,0.0077519379844961,4.867534450455582,0.6931471805599453,4.784737954585425,4.784737954585425,0,At Risk Customers
14077,41,6,615.08,102.51333333333334,2010-11-09 16:01:00,395,0.0151898734177215,3.7376696182833684,1.9459101490553132,6.423376825230995,4.639700428884914,1,Regular Customers
14078,102,9,1553.47,172.60777777777778,2010-03-28 15:05:00,621,0.0144927536231884,4.634728988229636,2.302585092994046,7.348889930502677,5.156798604090015,1,Regular Customers
14079,125,2,618.73,309.365,2010-01-26 17:19:00,682,0.002932551319648,4.836281906951478,1.0986122886681098,6.4292838993175305,5.737749024219474,3,New Customers
14080,33,5,1115.68,223.136,2009-12-02 15:01:00,737,0.0067842605156037,3.5263605246161616,1.791759469228055,7.018115276378225,5.412253010475526,1,Regular Customers
14081,302,10,4867.57,486.757,2009-12-10 18:27:00,729,0.0137174211248285,5.713732805509369,2.3978952727983707,8.490555538460665,6.189817331014794,2,Loyal Customers
14082,365,2,413.36,206.68,2010-11-12 11:47:00,393,0.005089058524173,5.902633333401366,1.0986122886681098,6.026735161189901,5.335998433515726,3,New Customers
14083,4,11,1082.19,98.3809090909091,2009-12-18 11:34:00,722,0.0152354570637119,1.6094379124341003,2.4849066497880004,6.987665670209931,4.598960033756697,1,Regular Customers
14084,512,1,150.5,150.5,2010-07-15 14:36:00,512,0.001953125,6.240275845170769,0.6931471805599453,5.020585624949423,5.020585624949423,0,At Risk Customers
14085,2,33,9720.67,294.5657575757576,2009-12-08 13:41:00,731,0.0451436388508891,1.0986122886681098,3.5263605246161616,9.182112693396306,5.688891341957254,4,VIP Customers
14086,463,1,39.95,39.95,2010-09-03 10:52:00,463,0.0021598272138228,6.139884552226255,0.6931471805599453,3.7123518102990785,3.7123518102990785,0,At Risk Customers
14087,3,3,829.47,276.49,2009-12-04 15:27:00,735,0.0040816326530612,1.3862943611198906,1.3862943611198906,6.721991805583325,5.625784896501139,1,Regular Customers
14088,10,16,64036.8,4002.3,2010-10-14 19:46:00,421,0.0380047505938242,2.3978952727983707,2.833213344056216,11.06722881299151,8.294874299976584,4,VIP Customers
14089,57,1,158.75,158.75,2011-10-14 10:38:00,57,0.0175438596491228,4.060443010546419,0.6931471805599453,5.073610093257644,5.073610093257644,0,At Risk Customers
14090,325,1,76.32000000000001,76.32000000000001,2011-01-19 10:51:00,325,0.003076923076923,5.786897381366708,0.6931471805599453,4.34795265434013,4.34795265434013,0,At Risk Customers
14091,654,2,9530.08,4765.04,2010-01-10 13:41:00,698,0.0028653295128939,6.484635235635252,1.0986122886681098,9.162313316565184,8.469271050405675,2,Loyal Customers
14092,8,24,7229.45,301.2270833333333,2009-12-16 16:24:00,723,0.0331950207468879,2.1972245773362196,3.2188758248682006,8.886056553879842,5.711178666383292,4,VIP Customers
14093,12,1,433.86,433.86,2011-11-27 16:27:00,12,0.0833333333333333,2.5649493574615367,0.6931471805599453,6.075024140206913,6.075024140206913,1,Regular Customers
14094,440,1,311.77,311.77,2010-09-26 11:58:00,440,0.0022727272727272,6.089044875446846,0.6931471805599453,5.745468096143307,5.745468096143307,3,New Customers
14095,723,1,2.95,2.95,2009-12-17 12:49:00,723,0.0013831258644536,6.584791392385716,0.6931471805599453,1.3737155789130306,1.3737155789130306,0,At Risk Customers
14096,4,17,65164.79,3833.222941176471,2011-08-30 10:49:00,102,0.1666666666666666,1.6094379124341003,2.8903717578961645,11.084689916963537,8.251722070370034,4,VIP Customers
14097,481,2,422.86,211.43,2010-03-04 10:46:00,646,0.0030959752321981,6.1779441140506,1.0986122886681098,6.0494032120284285,5.358612522331792,3,New Customers
14098,37,1,147.35,147.35,2011-11-03 10:13:00,37,0.027027027027027,3.6375861597263857,0.6931471805599453,4.999574346736831,4.999574346736831,0,At Risk Customers
14099,16,20,5750.91,287.5455,2009-12-10 11:55:00,730,0.0273972602739726,2.833213344056216,3.044522437723423,8.6572872525469,5.664852785817902,4,VIP Customers
14100,138,1,191.95,191.95,2011-07-25 11:01:00,138,0.0072463768115942,4.9344739331306915,0.6931471805599453,5.262431087983628,5.262431087983628,0,At Risk Customers
14101,74,13,9961.93,766.3023076923077,2010-03-28 13:36:00,621,0.0209339774557165,4.31748811353631,2.6390573296152584,9.206626484023987,6.642880866728045,4,VIP Customers
14102,5,5,1105.88,221.176,2011-10-26 12:46:00,45,0.1111111111111111,1.791759469228055,1.791759469228055,7.009300525748804,5.403469860570863,1,Regular Customers
14104,155,5,743.53,148.706,2010-05-28 16:11:00,560,0.0089285714285714,5.049856007249537,1.791759469228055,6.612753146812557,5.008673370782715,1,Regular Customers
14105,239,5,5988.83,1197.766,2009-12-18 16:57:00,721,0.0069348127600554,5.480638923341991,1.791759469228055,8.697818310072366,7.08904797334528,2,Loyal Customers
14106,737,1,214.8,214.8,2009-12-02 14:09:00,737,0.0013568521031207,6.6039438246004725,0.6931471805599453,5.374352052824034,5.374352052824034,3,New Customers
14107,52,11,4877.3,443.39090909090913,2009-12-09 14:20:00,730,0.0150684931506849,3.970291913552122,2.4849066497880004,8.492552077499786,6.096704600965122,4,VIP Customers
14108,31,4,1044.96,261.24,2009-12-01 18:07:00,738,0.005420054200542,3.4657359027997265,1.6094379124341003,6.952690402975883,5.56926011499552,1,Regular Customers
14109,73,1,144.2,144.2,2011-09-28 10:18:00,73,0.0136986301369863,4.30406509320417,0.6931471805599453,4.978112102390695,4.978112102390695,0,At Risk Customers
14110,4,33,12987.95,393.57424242424247,2009-12-01 09:50:00,739,0.0446549391069012,1.6094379124341003,3.5263605246161616,9.471854274988836,5.977807316304027,4,VIP Customers
14111,14,4,692.85,173.2125,2011-04-12 11:36:00,242,0.0165289256198347,2.70805020110221,1.6094379124341003,6.54225579881702,5.160275818445628,1,Regular Customers
14112,23,13,5834.59,448.8146153846154,2010-02-23 14:16:00,654,0.0198776758409785,3.1780538303479458,2.6390573296152584,8.671730653576422,6.108835532071172,4,VIP Customers
14113,4,16,7092.610000000001,443.288125,2009-12-08 07:42:00,732,0.0218579234972677,1.6094379124341003,2.833213344056216,8.866949657786243,6.096473282148262,4,VIP Customers
14114,274,7,1364.09,194.87,2010-04-12 11:07:00,607,0.0115321252059308,5.616771097666572,2.0794415416798357,7.218975639511439,5.277451173866652,3,New Customers
14115,502,2,622.67,311.335,2010-02-11 11:44:00,667,0.0029985007496251,6.220590170099739,1.0986122886681098,6.435621382327132,5.74407632973537,3,New Customers
14116,20,5,1382.74,276.548,2011-08-10 12:44:00,122,0.040983606557377,3.044522437723423,1.791759469228055,7.2325452572578,5.625993891201363,1,Regular Customers
14117,144,1,90.0,90.0,2011-07-19 09:49:00,144,0.0069444444444444,4.976733742420574,0.6931471805599453,4.51085950651685,4.51085950651685,0,At Risk Customers
14118,429,1,458.45,458.45,2010-10-07 11:59:00,429,0.0023310023310023,6.063785208687608,0.6931471805599453,6.130030121946894,6.130030121946894,3,New Customers
14119,376,2,183.37,91.685,2009-12-21 14:52:00,718,0.0027855153203342,5.932245187448011,1.0986122886681098,5.216944608082299,4.529206647181052,0,At Risk Customers
14121,4,4,2780.15,695.0375,2011-10-11 10:39:00,60,0.0666666666666666,1.6094379124341003,1.6094379124341003,7.930619790211972,6.545403538193327,4,VIP Customers
14122,406,3,362.42,120.80666666666669,2009-12-02 14:22:00,737,0.0040705563093622,6.008813185442595,1.3862943611198906,5.895559190220911,4.80243508831541,0,At Risk Customers
14123,733,1,436.18,436.18,2009-12-06 15:35:00,733,0.0013642564802182,6.598509028614515,0.6931471805599453,6.0803450096018565,6.0803450096018565,3,New Customers
14124,84,1,419.58,419.58,2011-09-16 13:32:00,84,0.0119047619047619,4.442651256490317,0.6931471805599453,6.041634711020558,6.041634711020558,3,New Customers
14125,11,3,2720.63,906.8766666666668,2011-09-22 15:40:00,78,0.0384615384615384,2.4849066497880004,1.3862943611198906,7.908986244508535,6.811108539713348,2,Loyal Customers
14126,8,4,1172.46,293.115,2010-09-21 14:51:00,444,0.009009009009009,2.1972245773362196,1.6094379124341003,7.067711928642815,5.683970847319521,1,Regular Customers
14127,123,6,1900.08,316.68,2010-10-10 11:53:00,426,0.0140845070422535,4.820281565605037,1.9459101490553132,7.55017742471711,5.7610445868229965,2,Loyal Customers
14128,61,3,924.21,308.07,2010-06-06 14:05:00,551,0.0054446460980036,4.127134385045092,1.3862943611198906,6.830020738772716,5.733567788458894,1,Regular Customers
14129,2,9,2591.34,287.9266666666667,2010-05-09 14:54:00,579,0.0155440414507772,1.0986122886681098,2.302585092994046,7.860316221709267,5.666172907354572,4,VIP Customers
14130,319,4,1858.77,464.6925,2009-12-11 16:33:00,728,0.0054945054945054,5.768320995793772,1.6094379124341003,7.528208103147246,6.143525545070157,2,Loyal Customers
14131,649,1,168.22,168.22,2010-03-01 11:59:00,649,0.0015408320493066,6.476972362889683,0.6931471805599453,5.1311996434963545,5.1311996434963545,0,At Risk Customers
14132,2,11,3586.03,326.00272727272727,2011-06-09 12:04:00,184,0.0597826086956521,1.0986122886681098,2.4849066497880004,8.185079841032296,5.789968511146043,4,VIP Customers
14133,130,4,911.14,227.785,2009-12-06 12:10:00,734,0.0054495912806539,4.875197323201151,1.6094379124341003,6.815793487064996,5.432782697915969,3,New Customers
14134,383,15,11123.35,741.5566666666667,2009-12-10 09:25:00,730,0.0205479452054794,5.950642552587727,2.772588722239781,9.316891678361227,6.610099186507713,2,Loyal Customers
14135,2,24,8839.67,368.31958333333336,2009-12-02 08:58:00,738,0.032520325203252,1.0986122886681098,3.2188758248682006,9.087117944614835,5.911662348704216,4,VIP Customers
14136,401,5,1570.81,314.162,2009-12-08 09:19:00,732,0.0068306010928961,5.996452088619021,1.791759469228055,7.359983100544423,5.753086792340344,2,Loyal Customers
14137,696,1,332.7,332.7,2010-01-13 12:30:00,696,0.0014367816091954,6.546785410760524,0.6931471805599453,5.810242385757328,5.810242385757328,3,New Customers
14138,2,2,965.88,482.94,2011-10-07 09:38:00,64,0.03125,1.0986122886681098,1.0986122886681098,6.874074392613249,6.181960932089947,1,Regular Customers
14139,46,4,1086.8,271.7,2010-06-15 09:17:00,543,0.007366482504604,3.8501476017100584,1.6094379124341003,6.99191258698886,5.608372289851543,1,Regular Customers
14140,4,2,935.05,467.525,2011-11-08 11:20:00,32,0.0625,1.6094379124341003,1.0986122886681098,6.841668893854277,6.149589462047743,1,Regular Customers
14141,3,4,915.13,228.7825,2011-08-26 14:40:00,105,0.0380952380952381,1.3862943611198906,1.6094379124341003,6.820158276001622,5.43713320933818,1,Regular Customers
14142,373,2,671.34,335.67,2010-03-03 15:13:00,646,0.0030959752321981,5.924255797414532,1.0986122886681098,6.510764164953352,5.81910322210828,3,New Customers
14143,134,1,115.8,115.8,2011-07-29 09:48:00,134,0.0074626865671641,4.90527477843843,0.6931471805599453,4.760463070394127,4.760463070394127,0,At Risk Customers
14144,486,1,30.6,30.6,2010-08-10 15:17:00,486,0.0020576131687242,6.18826412308259,0.6931471805599453,3.4531571205928664,3.4531571205928664,0,At Risk Customers
14145,47,7,7600.05,1085.7214285714283,2010-04-08 09:47:00,611,0.011456628477905,3.871201010907891,2.0794415416798357,8.936041674626237,6.990920578813774,2,Loyal Customers
14146,9,12,9450.3,787.525,2010-01-13 16:04:00,695,0.0172661870503597,2.302585092994046,2.5649493574615367,9.153907577164,6.670164111670926,4,VIP Customers
14147,78,9,2590.2,287.79999999999995,2010-03-09 13:43:00,640,0.0140625,4.3694478524670215,2.302585092994046,7.85987636785712,5.665734407018671,2,Loyal Customers
14148,234,2,466.29,233.145,2010-10-21 14:08:00,414,0.0048309178743961,5.459585514144159,1.0986122886681098,6.146950049948197,5.455940581568542,3,New Customers
14149,221,1,446.62,446.62,2011-05-03 09:44:00,221,0.004524886877828,5.402677381872279,0.6931471805599453,6.103944658191983,6.103944658191983,3,New Customers
14150,36,2,658.64,329.32,2010-12-15 10:04:00,360,0.0055555555555555,3.6109179126442243,1.0986122886681098,6.49169423166057,5.800061881577835,1,Regular Customers
14151,673,2,679.45,339.725,2009-12-23 10:54:00,717,0.00278940027894,6.513230110912307,1.0986122886681098,6.5227543440063265,5.831075700313577,3,New Customers
14152,75,7,1997.34,285.3342857142857,2010-02-18 13:57:00,659,0.0106221547799696,4.330733340286331,2.0794415416798357,7.600072114901368,5.657159959437339,1,Regular Customers
14153,483,1,233.4,233.4,2010-08-13 14:35:00,483,0.0020703933747412,6.182084906716632,0.6931471805599453,5.457029057702858,5.457029057702858,3,New Customers
14154,239,8,6460.7,807.5875,2010-01-13 12:47:00,696,0.0114942528735632,5.480638923341991,2.1972245773362196,8.77364772005142,6.695288898269472,2,Loyal Customers
14155,266,1,118.75,118.75,2011-03-18 14:13:00,266,0.0037593984962406,5.58724865840025,0.6931471805599453,4.785406236291025,4.785406236291025,0,At Risk Customers
14156,10,156,313437.62,2009.215512820513,2009-12-01 12:30:00,739,0.2110960757780784,2.3978952727983707,5.056245805348308,12.655358830412167,7.605997215614148,4,VIP Customers
14157,20,5,978.69,195.738,2010-03-03 16:49:00,646,0.0077399380804953,3.044522437723423,1.791759469228055,6.887236195092215,5.2818728943320155,1,Regular Customers
14158,40,1,507.66,507.66,2011-10-30 15:08:00,40,0.025,3.713572066704308,0.6931471805599453,6.231779816930511,6.231779816930511,3,New Customers
